,order_id,customer_id,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,customer_name,customer_segment,order_details_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,product_id,product_name,product_category,product_subcategory,product_manufacturer
8202,CA-2018-167094,188,2018-10-21,Springfield,Oregon,West,United States,97477.0,2018-10-22,First Class,Damala Kotsonis,Corporate,8209,2,0.2,48.0,0.1,478,741,Global Comet Stacking Armless Chair,Furniture,Chairs,Global
8203,CA-2018-167101,110,2018-03-24,New York City,New York,East,United States,10009.0,2018-03-28,Second Class,Brian Moss,Corporate,8210,2,0.0,12.0,0.45,26,1080,Memorex Micro Travel Drive 8 GB,Technology,Accessories,Memorex
8204,CA-2018-167101,110,2018-03-24,New York City,New York,East,United States,10009.0,2018-03-28,Second Class,Brian Moss,Corporate,8211,4,0.0,107.0,0.48,222,1678,Xerox 1888,Office Supplies,Paper,Xerox
8205,CA-2018-167150,79,2018-12-10,San Diego,California,West,United States,92037.0,2018-12-17,Standard Class,Ben Peterman,Corporate,8212,4,0.2,7.0,0.36,20,257,Avery Hole Reinforcements,Office Supplies,Binders,Avery
8206,CA-2018-167150,79,2018-12-10,San Diego,California,West,United States,92037.0,2018-12-17,Standard Class,Ben Peterman,Corporate,8213,2,0.2,23.0,0.35,66,1648,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,Wilson Jones
8207,CA-2018-167227,577,2018-11-02,Saint Louis,Missouri,Central,United States,63116.0,2018-11-05,First Class,Nora Paige,Consumer,8214,2,0.0,6.0,0.49,12,96,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,Adams
8208,CA-2018-167227,577,2018-11-02,Saint Louis,Missouri,Central,United States,63116.0,2018-11-05,First Class,Nora Paige,Consumer,8215,10,0.0,21.0,0.25,84,336,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,Other
8209,CA-2018-167381,266,2018-09-22,Lansing,Michigan,Central,United States,48911.0,2018-09-24,Second Class,Erica Hernandez,Home Office,8216,9,0.0,13.0,0.48,28,222,Avery 511,Office Supplies,Labels,Avery
8210,CA-2018-167381,266,2018-09-22,Lansing,Michigan,Central,United States,48911.0,2018-09-24,Second Class,Erica Hernandez,Home Office,8217,2,0.0,41.0,0.17,242,1191,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,O'Sullivan
8211,CA-2018-167395,447,2018-12-02,Lowell,Massachusetts,East,United States,1852.0,2018-12-04,First Class,Kunst Miller,Consumer,8218,2,0.0,0.0,0.04,4,1504,Staple remover,Office Supplies,Supplies,Staple remover
8212,CA-2018-167395,447,2018-12-02,Lowell,Massachusetts,East,United States,1852.0,2018-12-04,First Class,Kunst Miller,Consumer,8219,7,0.0,80.0,0.28,287,291,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances,Belkin
8213,CA-2018-167395,447,2018-12-02,Lowell,Massachusetts,East,United States,1852.0,2018-12-04,First Class,Kunst Miller,Consumer,8220,5,0.0,284.0,0.29,980,726,GE 30524EE4,Technology,Phones,GE
8214,CA-2018-167542,432,2018-08-13,Philadelphia,Pennsylvania,East,United States,19120.0,2018-08-20,Standard Class,Keith Dawkins,Corporate,8221,3,0.2,6.0,0.34,18,194,Avery 486,Office Supplies,Labels,Avery
8215,CA-2018-167549,279,2018-07-25,Dallas,Texas,Central,United States,75217.0,2018-07-27,First Class,Evan Minnotte,Home Office,8222,6,0.3,-4.0,-0.01,298,1379,Safco Drafting Table,Furniture,Tables,SAFCO
8216,CA-2018-167626,552,2018-09-03,Chicago,Illinois,Central,United States,60623.0,2018-09-07,Standard Class,Muhammed Yedwab,Corporate,8223,3,0.2,3.0,0.38,9,1,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper,Other
8217,CA-2018-167626,552,2018-09-03,Chicago,Illinois,Central,United States,60623.0,2018-09-07,Standard Class,Muhammed Yedwab,Corporate,8224,2,0.2,21.0,0.21,101,890,Hypercom P1300 Pinpad,Technology,Accessories,Other
8218,CA-2018-167640,282,2018-03-06,San Francisco,California,West,United States,94109.0,2018-03-10,Standard Class,Frank Carlisle,Home Office,8225,4,0.0,6.0,0.49,12,198,Avery 49,Office Supplies,Labels,Avery
8219,CA-2018-167640,282,2018-03-06,San Francisco,California,West,United States,94109.0,2018-03-10,Standard Class,Frank Carlisle,Home Office,8226,6,0.0,8.0,0.34,24,676,Fluorescent Highlighters by Dixon,Office Supplies,Art,Other
8220,CA-2018-167640,282,2018-03-06,San Francisco,California,West,United States,94109.0,2018-03-10,Standard Class,Frank Carlisle,Home Office,8227,2,0.2,23.0,0.11,206,518,Digium D40 VoIP phone,Technology,Phones,Other
8221,CA-2018-167640,282,2018-03-06,San Francisco,California,West,United States,94109.0,2018-03-10,Standard Class,Frank Carlisle,Home Office,8228,7,0.0,141.0,0.49,287,1684,Xerox 1893,Office Supplies,Paper,Xerox
8222,CA-2018-167661,544,2018-10-05,San Francisco,California,West,United States,94110.0,2018-10-10,Standard Class,Mike Pelletier,Home Office,8229,4,0.2,7.0,0.36,20,257,Avery Hole Reinforcements,Office Supplies,Binders,Avery
8223,CA-2018-167661,544,2018-10-05,San Francisco,California,West,United States,94110.0,2018-10-10,Standard Class,Mike Pelletier,Home Office,8230,5,0.2,13.0,0.34,40,246,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,Avery
8224,CA-2018-167661,544,2018-10-05,San Francisco,California,West,United States,94110.0,2018-10-10,Standard Class,Mike Pelletier,Home Office,8231,2,0.0,28.0,0.45,62,1748,Xerox 1951,Office Supplies,Paper,Xerox
8225,CA-2018-167668,752,2018-05-06,New York City,New York,East,United States,10035.0,2018-05-08,First Class,Toby Carlisle,Consumer,8232,4,0.0,30.0,0.5,59,215,Avery 505,Office Supplies,Labels,Avery
8226,CA-2018-167703,504,2018-02-03,Cincinnati,Ohio,East,United States,45231.0,2018-02-08,Standard Class,Matt Collins,Consumer,8233,3,0.7,-4.0,-0.8,5,640,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,Fellowes
8227,CA-2018-167703,504,2018-02-03,Cincinnati,Ohio,East,United States,45231.0,2018-02-08,Standard Class,Matt Collins,Consumer,8234,2,0.2,36.0,0.13,286,866,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,Other
8228,CA-2018-167752,645,2018-01-15,Philadelphia,Pennsylvania,East,United States,19134.0,2018-01-18,First Class,Robert Waldorf,Consumer,8235,1,0.2,4.0,0.11,34,299,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,Belkin
8229,CA-2018-167752,645,2018-01-15,Philadelphia,Pennsylvania,East,United States,19134.0,2018-01-18,First Class,Robert Waldorf,Consumer,8236,8,0.2,313.0,0.16,1924,853,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,Honeywell
8230,CA-2018-167871,58,2018-11-18,Homestead,Florida,South,United States,33030.0,2018-11-23,Standard Class,Art Ferguson,Consumer,8237,1,0.2,-1.0,-0.23,3,1504,Staple remover,Office Supplies,Supplies,Staple remover
8231,CA-2018-167871,58,2018-11-18,Homestead,Florida,South,United States,33030.0,2018-11-23,Standard Class,Art Ferguson,Consumer,8238,1,0.2,16.0,0.35,44,1735,Xerox 194,Office Supplies,Paper,Xerox
8232,CA-2018-167899,386,2018-05-21,Auburn,New York,East,United States,13021.0,2018-05-26,Standard Class,John Grady,Corporate,8239,3,0.0,5.0,0.29,18,375,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,Bulldog
8233,CA-2018-167899,386,2018-05-21,Auburn,New York,East,United States,13021.0,2018-05-26,Standard Class,John Grady,Corporate,8240,5,0.0,73.0,0.14,520,1044,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Furnishings,Luxo
8234,CA-2018-167913,388,2018-07-30,Mission Viejo,California,West,United States,92691.0,2018-08-03,Second Class,John Lee,Consumer,8241,7,0.0,13.0,0.48,26,188,Avery 480,Office Supplies,Labels,Avery
8235,CA-2018-167913,388,2018-07-30,Mission Viejo,California,West,United States,92691.0,2018-08-03,Second Class,John Lee,Consumer,8242,2,0.0,86.0,0.26,330,543,Economy Rollaway Files,Office Supplies,Storage,Other
8236,CA-2018-167941,370,2018-11-06,Fayetteville,North Carolina,South,United States,28314.0,2018-11-09,Second Class,Jill Fjeld,Consumer,8243,8,0.7,-11.0,-0.8,13,239,Avery Durable Poly Binders,Office Supplies,Binders,Avery
8237,CA-2018-167941,370,2018-11-06,Fayetteville,North Carolina,South,United States,28314.0,2018-11-09,Second Class,Jill Fjeld,Consumer,8244,2,0.2,6.0,0.23,28,617,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,Executive Impressions
8238,CA-2018-167941,370,2018-11-06,Fayetteville,North Carolina,South,United States,28314.0,2018-11-09,Second Class,Jill Fjeld,Consumer,8245,6,0.2,11.0,0.35,31,1825,Xerox 220,Office Supplies,Paper,Xerox
8239,CA-2018-167941,370,2018-11-06,Fayetteville,North Carolina,South,United States,28314.0,2018-11-09,Second Class,Jill Fjeld,Consumer,8246,4,0.2,-52.0,-0.2,259,418,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage,Carina
8240,CA-2018-167941,370,2018-11-06,Fayetteville,North Carolina,South,United States,28314.0,2018-11-09,Second Class,Jill Fjeld,Consumer,8247,3,0.2,44.0,0.09,500,9,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances,Other
8241,CA-2018-167976,366,2018-11-11,Aberdeen,South Dakota,Central,United States,57401.0,2018-11-14,Second Class,Jeremy Lonsdale,Consumer,8248,3,0.0,7.0,0.26,26,89,Acme Titanium Bonded Scissors,Office Supplies,Supplies,Acme
8242,CA-2018-168102,155,2018-04-24,Jacksonville,Florida,South,United States,32216.0,2018-04-30,Standard Class,Christine Phan,Corporate,8249,2,0.2,-21.0,-0.19,114,1444,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,Other
8243,CA-2018-168109,375,2018-07-03,Seattle,Washington,West,United States,98105.0,2018-07-03,Same Day,Jim Kriz,Home Office,8250,1,0.2,3.0,0.34,8,1492,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,Square
8244,CA-2018-168109,375,2018-07-03,Seattle,Washington,West,United States,98105.0,2018-07-03,Same Day,Jim Kriz,Home Office,8251,2,0.0,26.0,0.44,60,1000,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,Logitech
8245,CA-2018-168109,375,2018-07-03,Seattle,Washington,West,United States,98105.0,2018-07-03,Same Day,Jim Kriz,Home Office,8252,4,0.0,743.0,0.44,1688,1283,Plantronics Savi W720 Multi-Device Wireless Headset System,Technology,Accessories,Plantronics
8246,CA-2018-168109,375,2018-07-03,Seattle,Washington,West,United States,98105.0,2018-07-03,Same Day,Jim Kriz,Home Office,8253,6,0.2,210.0,0.09,2395,1226,Okidata MB491 Multifunction Printer,Technology,Machines,Okidata
8247,CA-2018-168123,403,2018-03-05,Rochester,Minnesota,Central,United States,55901.0,2018-03-05,Same Day,Julia Dunbar,Consumer,8254,2,0.0,3.0,0.32,8,105,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,Advantus
8248,CA-2018-168123,403,2018-03-05,Rochester,Minnesota,Central,United States,55901.0,2018-03-05,Same Day,Julia Dunbar,Consumer,8255,3,0.0,9.0,0.49,19,257,Avery Hole Reinforcements,Office Supplies,Binders,Avery
8249,CA-2018-168123,403,2018-03-05,Rochester,Minnesota,Central,United States,55901.0,2018-03-05,Same Day,Julia Dunbar,Consumer,8256,2,0.0,63.0,0.49,128,704,GBC ProClick Punch Binding System,Office Supplies,Binders,GBC
8250,CA-2018-168123,403,2018-03-05,Rochester,Minnesota,Central,United States,55901.0,2018-03-05,Same Day,Julia Dunbar,Consumer,8257,4,0.0,58.0,0.26,221,1345,Recycled Steel Personal File for Standard File Folders,Office Supplies,Storage,Other
8251,CA-2018-168172,692,2018-08-06,New York City,New York,East,United States,10011.0,2018-08-10,Standard Class,Shahid Hopkins,Consumer,8258,4,0.0,21.0,0.3,70,72,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,Acme
8252,CA-2018-168179,399,2018-11-02,Salt Lake City,Utah,West,United States,84106.0,2018-11-07,Standard Class,Joy Bell-,Consumer,8259,3,0.0,9.0,0.48,19,1825,Xerox 220,Office Supplies,Paper,Xerox
8253,CA-2018-168193,649,2018-03-06,New York City,New York,East,United States,10011.0,2018-03-11,Second Class,Roland Murray,Consumer,8260,1,0.0,12.0,0.46,26,1673,Xerox 1883,Office Supplies,Paper,Xerox
8254,CA-2018-168193,649,2018-03-06,New York City,New York,East,United States,10011.0,2018-03-11,Second Class,Roland Murray,Consumer,8261,3,0.0,17.0,0.23,72,1619,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,Westinghouse
8255,CA-2018-168228,61,2018-04-27,Los Angeles,California,West,United States,90045.0,2018-04-29,First Class,Arthur Prichep,Consumer,8262,3,0.0,6.0,0.46,12,1170,Newell Chalk Holder,Office Supplies,Art,Newell
8256,CA-2018-168228,61,2018-04-27,Los Angeles,California,West,United States,90045.0,2018-04-29,First Class,Arthur Prichep,Consumer,8263,2,0.0,12.0,0.26,47,358,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,Boston
8257,CA-2018-168228,61,2018-04-27,Los Angeles,California,West,United States,90045.0,2018-04-29,First Class,Arthur Prichep,Consumer,8264,4,0.0,33.0,0.27,124,363,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,Boston
8258,CA-2018-168389,202,2018-12-11,Jacksonville,Florida,South,United States,32216.0,2018-12-17,Standard Class,Darrin Van Huff,Corporate,8265,1,0.2,1.0,0.1,14,1499,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,Stanley
8259,CA-2018-168389,202,2018-12-11,Jacksonville,Florida,South,United States,32216.0,2018-12-17,Standard Class,Darrin Van Huff,Corporate,8266,1,0.2,-12.0,-0.19,65,754,"Global Geo Office Task Chair, Gray",Furniture,Chairs,Global
8260,CA-2018-168389,202,2018-12-11,Jacksonville,Florida,South,United States,32216.0,2018-12-17,Standard Class,Darrin Van Huff,Corporate,8267,4,0.2,-17.0,-0.23,74,1106,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,Motorola
8261,CA-2018-168389,202,2018-12-11,Jacksonville,Florida,South,United States,32216.0,2018-12-17,Standard Class,Darrin Van Huff,Corporate,8268,6,0.45,-420.0,-0.58,722,364,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,Other
8262,CA-2018-168396,115,2018-08-03,San Francisco,California,West,United States,94122.0,2018-08-08,Second Class,Bruce Degenhardt,Consumer,8269,5,0.0,25.0,0.48,52,180,Avery 473,Office Supplies,Labels,Avery
8263,CA-2018-168396,115,2018-08-03,San Francisco,California,West,United States,94122.0,2018-08-08,Second Class,Bruce Degenhardt,Consumer,8270,3,0.0,11.0,0.09,124,506,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,Deflect-o
8264,CA-2018-168403,188,2018-09-09,Portland,Oregon,West,United States,97206.0,2018-09-15,Standard Class,Damala Kotsonis,Corporate,8271,1,0.2,1.0,0.08,11,290,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,Belkin
8265,CA-2018-168403,188,2018-09-09,Portland,Oregon,West,United States,97206.0,2018-09-15,Standard Class,Damala Kotsonis,Corporate,8272,6,0.2,11.0,0.36,31,1725,Xerox 1930,Office Supplies,Paper,Xerox
8266,CA-2018-168641,434,2018-11-24,New York City,New York,East,United States,10035.0,2018-12-01,Standard Class,Kelly Andreada,Consumer,8273,2,0.0,6.0,0.48,13,1818,Xerox 214,Office Supplies,Paper,Xerox
8267,CA-2018-168641,434,2018-11-24,New York City,New York,East,United States,10035.0,2018-12-01,Standard Class,Kelly Andreada,Consumer,8274,9,0.0,7.0,0.45,16,474,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,Crayola
8268,CA-2018-168641,434,2018-11-24,New York City,New York,East,United States,10035.0,2018-12-01,Standard Class,Kelly Andreada,Consumer,8275,2,0.0,79.0,0.47,168,127,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,Envelopes,Other
8269,CA-2018-168641,434,2018-11-24,New York City,New York,East,United States,10035.0,2018-12-01,Standard Class,Kelly Andreada,Consumer,8276,2,0.2,-16.0,-0.05,322,1200,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,O'Sullivan
8270,CA-2018-168655,535,2018-10-12,Albuquerque,New Mexico,West,United States,87105.0,2018-10-18,Standard Class,Michelle Lonsdale,Corporate,8277,3,0.2,30.0,0.38,80,714,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,GBC
8271,CA-2018-168655,535,2018-10-12,Albuquerque,New Mexico,West,United States,87105.0,2018-10-18,Standard Class,Michelle Lonsdale,Corporate,8278,5,0.0,95.0,0.16,595,1616,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,WD My Passport
8272,CA-2018-168739,329,2018-05-29,Houston,Texas,Central,United States,77095.0,2018-06-05,Standard Class,Henia Zydlo,Consumer,8279,4,0.6,-52.0,-0.8,65,563,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,Eldon
8273,CA-2018-168837,396,2018-10-14,Oakland,California,West,United States,94601.0,2018-10-17,First Class,Joni Wasserman,Consumer,8280,2,0.0,4.0,0.39,9,393,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,C-Line
8274,CA-2018-168858,409,2018-11-19,New York City,New York,East,United States,10011.0,2018-11-23,Standard Class,Justin Deggeller,Corporate,8281,3,0.0,8.0,0.5,17,1501,Staple envelope,Office Supplies,Envelopes,Staple envelope
8275,CA-2018-168858,409,2018-11-19,New York City,New York,East,United States,10011.0,2018-11-23,Standard Class,Justin Deggeller,Corporate,8282,7,0.0,626.0,0.25,2505,863,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,Hoover
8276,CA-2018-168900,692,2018-05-04,Springfield,Ohio,East,United States,45503.0,2018-05-09,Standard Class,Shahid Hopkins,Consumer,8283,1,0.7,-2.0,-0.83,2,535,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,DXL
8277,CA-2018-168942,263,2018-08-01,San Francisco,California,West,United States,94109.0,2018-08-05,Second Class,Eric Murdock,Consumer,8284,3,0.0,50.0,0.27,187,646,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,Fellowes
8278,CA-2018-169005,69,2018-11-02,Springfield,Virginia,South,United States,22153.0,2018-11-06,Standard Class,Barry Gonzalez,Consumer,8285,2,0.0,1.0,0.26,6,1132,Newell 318,Office Supplies,Art,Newell
8279,CA-2018-169012,85,2018-07-10,Columbus,Georgia,South,United States,31907.0,2018-07-14,Standard Class,Beth Fritzler,Corporate,8286,3,0.0,11.0,0.26,42,290,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,Belkin
8280,CA-2018-169054,519,2018-04-22,Philadelphia,Pennsylvania,East,United States,19140.0,2018-04-26,Standard Class,Meg O'Connel,Home Office,8287,3,0.2,0.0,0.0,254,1535,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,Tenex
8281,CA-2018-169124,486,2018-07-03,Citrus Heights,California,West,United States,95610.0,2018-07-10,Standard Class,Maria Bertelson,Consumer,8288,3,0.0,54.0,0.42,129,867,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings,Howard Miller
8282,CA-2018-169264,579,2018-08-14,San Francisco,California,West,United States,94109.0,2018-08-16,Second Class,Nora Preis,Consumer,8289,2,0.0,3.0,0.49,6,243,Avery File Folder Labels,Office Supplies,Labels,Avery
8283,CA-2018-169264,579,2018-08-14,San Francisco,California,West,United States,94109.0,2018-08-16,Second Class,Nora Preis,Consumer,8290,6,0.0,4.0,0.26,17,1132,Newell 318,Office Supplies,Art,Newell
8284,CA-2018-169285,645,2018-03-21,Lafayette,Indiana,Central,United States,47905.0,2018-03-25,Standard Class,Robert Waldorf,Consumer,8291,1,0.0,3.0,0.49,6,1757,Xerox 196,Office Supplies,Paper,Xerox
8285,CA-2018-169285,645,2018-03-21,Lafayette,Indiana,Central,United States,47905.0,2018-03-25,Standard Class,Robert Waldorf,Consumer,8292,5,0.0,133.0,0.48,277,539,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,Other
8286,CA-2018-169327,485,2018-09-02,Los Angeles,California,West,United States,90008.0,2018-09-04,Second Class,Marc Harrigan,Home Office,8293,5,0.0,11.0,0.26,43,64,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances,Acco
8287,CA-2018-169327,485,2018-09-02,Los Angeles,California,West,United States,90008.0,2018-09-04,Second Class,Marc Harrigan,Home Office,8294,5,0.2,46.0,0.31,148,717,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,GBC
8288,CA-2018-169327,485,2018-09-02,Los Angeles,California,West,United States,90008.0,2018-09-04,Second Class,Marc Harrigan,Home Office,8295,5,0.0,133.0,0.26,512,1042,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,Luxo
8289,CA-2018-169362,723,2018-10-12,Dallas,Texas,Central,United States,75217.0,2018-10-15,First Class,Sung Pak,Corporate,8296,2,0.2,-1.0,-0.04,40,1034,Logitech Wireless Touch Keyboard K400,Technology,Accessories,Logitech
8290,CA-2018-169404,574,2018-04-09,York,Pennsylvania,East,United States,17403.0,2018-04-14,Standard Class,Noah Childs,Corporate,8297,4,0.7,-29.0,-0.77,38,1585,Tuf-Vin Binders,Office Supplies,Binders,Other
8291,CA-2018-169404,574,2018-04-09,York,Pennsylvania,East,United States,17403.0,2018-04-14,Standard Class,Noah Childs,Corporate,8298,2,0.2,24.0,0.36,66,1684,Xerox 1893,Office Supplies,Paper,Xerox
8292,CA-2018-169411,41,2018-12-24,Rochester,New York,East,United States,14609.0,2018-12-29,Standard Class,Ann Chong,Corporate,8299,1,0.0,7.0,0.18,38,561,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,Eldon
8293,CA-2018-169439,475,2018-09-09,Cleveland,Ohio,East,United States,44105.0,2018-09-13,Standard Class,Logan Currie,Consumer,8300,5,0.2,4.0,0.15,26,324,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,BIC
8294,CA-2018-169439,475,2018-09-09,Cleveland,Ohio,East,United States,44105.0,2018-09-13,Standard Class,Logan Currie,Consumer,8301,2,0.2,-9.0,-0.14,66,506,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,Deflect-o
8295,CA-2018-169474,356,2018-02-04,Rochester,New York,East,United States,14609.0,2018-02-09,Standard Class,Jay Fein,Consumer,8302,3,0.0,8.0,0.26,33,287,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,Belkin
8296,CA-2018-169607,150,2018-10-12,New York City,New York,East,United States,10024.0,2018-10-15,First Class,Christina Anderson,Consumer,8303,2,0.0,5.0,0.47,10,1749,Xerox 1952,Office Supplies,Paper,Xerox
8297,CA-2018-169691,215,2018-06-15,Maple Grove,Minnesota,Central,United States,55369.0,2018-06-18,First Class,Dean percer,Home Office,8304,3,0.0,9.0,0.49,18,1792,Xerox 1992,Office Supplies,Paper,Xerox
8298,CA-2018-169691,215,2018-06-15,Maple Grove,Minnesota,Central,United States,55369.0,2018-06-18,First Class,Dean percer,Home Office,8305,3,0.0,22.0,0.5,44,199,Avery 490,Office Supplies,Labels,Avery
8299,CA-2018-169691,215,2018-06-15,Maple Grove,Minnesota,Central,United States,55369.0,2018-06-18,First Class,Dean percer,Home Office,8306,5,0.0,23.0,0.27,85,1546,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,Tenex
8300,CA-2018-169810,623,2018-07-25,Sioux Falls,South Dakota,Central,United States,57103.0,2018-07-31,Standard Class,Raymond Buch,Consumer,8307,7,0.0,10.0,0.47,20,207,Avery 498,Office Supplies,Labels,Avery
8301,CA-2018-169817,257,2018-09-21,Philadelphia,Pennsylvania,East,United States,19143.0,2018-09-25,Standard Class,Emily Burns,Consumer,8308,2,0.7,-2.0,-0.8,2,928,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,Other
8302,CA-2018-169859,544,2018-12-14,San Diego,California,West,United States,92024.0,2018-12-18,Standard Class,Mike Pelletier,Home Office,8309,3,0.0,11.0,0.42,26,552,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,Eldon
8303,CA-2018-169859,544,2018-12-14,San Diego,California,West,United States,92024.0,2018-12-18,Standard Class,Mike Pelletier,Home Office,8310,5,0.0,21.0,0.47,44,5,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,Other
8304,CA-2018-169859,544,2018-12-14,San Diego,California,West,United States,92024.0,2018-12-18,Standard Class,Mike Pelletier,Home Office,8311,14,0.2,23.0,0.35,65,1635,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,Wilson Jones
8305,CA-2018-169894,498,2018-11-24,Mesa,Arizona,West,United States,85204.0,2018-11-29,Second Class,Mark Van Huff,Consumer,8312,2,0.7,-15.0,-0.73,21,706,GBC Recycled Grain Textured Covers,Office Supplies,Binders,GBC
8306,CA-2018-169894,498,2018-11-24,Mesa,Arizona,West,United States,85204.0,2018-11-29,Second Class,Mark Van Huff,Consumer,8313,8,0.2,-42.0,-0.1,416,635,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,Fellowes
8307,CA-2018-169901,169,2018-06-15,San Francisco,California,West,United States,94122.0,2018-06-19,Standard Class,Clay Cheatham,Consumer,8314,3,0.2,5.0,0.1,48,137,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones,Anker
8308,CA-2018-169929,479,2018-09-25,Helena,Montana,West,United States,59601.0,2018-09-28,First Class,Luke Schmidt,Corporate,8315,5,0.0,10.0,0.26,40,935,Iris Project Case,Office Supplies,Storage,Iris
8309,CA-2018-169978,334,2018-12-24,Oceanside,New York,East,United States,11572.0,2018-12-28,Standard Class,Hunter Glantz,Consumer,8316,3,0.2,5.0,0.34,14,536,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,Binders,DXL
8310,CA-2018-169978,334,2018-12-24,Oceanside,New York,East,United States,11572.0,2018-12-28,Standard Class,Hunter Glantz,Consumer,8317,2,0.1,48.0,0.18,272,529,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,DMI
8311,CA-2018-169999,378,2018-06-19,New York City,New York,East,United States,10035.0,2018-06-26,Standard Class,Jim Sink,Corporate,8318,3,0.2,4.0,0.33,12,1652,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,Wilson Jones
8312,CA-2018-169999,378,2018-06-19,New York City,New York,East,United States,10035.0,2018-06-26,Standard Class,Jim Sink,Corporate,8319,2,0.0,6.0,0.05,129,1483,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,Space Solutions
